시도교육청코드,시도교육청명,행정구역명,학원교습소명,학원지정번호,학원명,개설일자,등록일자,등록상태명,휴원시작일자,휴원종료일자,정원합계,일시수용능력인원합계,분야명,교습계열명,교습과정목록명,교습과정명,인당수강료내용,수강료공개여부,기숙사학원여부,도로명우편번호,도로명주소,도로명상세주소,적재일시
B10,서울특별시교육청,강서구,학원,30711,위드멘토학원,20101213,20101213,개원,,,180,70,입시.검정 및 보습,보통교과,보습/,보습,,Y,N,157280,서울특별시 강서구 공항대로42길 63,2층 (내발산동),20200830005523
B10,서울특별시교육청,강서구,학원,3000033202,위드유(with you)영어수학전문학원,20181211,20181211,개원,,,56,40,입시.검정 및 보습,보통교과,,보습,,Y,N,07625,서울특별시 강서구 방화대로7길 44,/ 대산빌딩 2층/ 3층 (공항동),20200830005523
B10,서울특별시교육청,강서구,학원,3000035763,위버지니어스강서마곡학원,20191206,20191206,개원,,,200,178,종합(대),,실용외국어(유아/초·중·고)/기타(소)/,,,Y,N,07805,서울특별시 강서구 공항대로 242,/ 408호~414호 (마곡동/ 열린M타워Ⅱ),20200830005523
B10,서울특별시교육청,강서구,학원,3000036365,위원더영어학원,20200220,20200220,개원,,,96,58,입시.검정 및 보습,보통교과,,보습·논술,,Y,N,07599,서울특별시 강서구 방화대로 294,/ 마곡더블유타워 603호 (마곡동),20200830005523
B10,서울특별시교육청,강서구,학원,3000019280,위즈덤학원,20140212,20140212,개원,,,240,25,입시.검정 및 보습,보통교과,보습/,보습,,Y,N,157846,서울특별시 강서구 양천로26길 35,/ 2층일부 (방화동/언약),20200830005523
B10,서울특별시교육청,강서구,학원,7891,위즈아이수학학원,20050111,20050111,개원,,,72,82,입시.검정 및 보습,보통교과,보습/,보습,,Y,N,157840,서울특별시 강서구 공항대로55길 17,1층일부 2층 (등촌동),20200830005523
B10,서울특별시교육청,강서구,학원,3000036838,위튼잉글리쉬어학원,20200508,20200508,개원,,,108,108,국제화,외국어,,실용외국어(유아/초·중·고),,Y,N,07646,서울특별시 강서구 공항대로 318,/ 1층/2층 (내발산동),20200830005523
B10,서울특별시교육청,강서구,학원,3000018317,유베스타학원,20131014,20131014,개원,,,22,50,입시.검정 및 보습,보통교과,보습/,보습,,Y,N,157861,서울특별시 강서구 양천로69길 18,/ 극동아파트 상가동 201호 (염창동/극동아파트),20200830005523
B10,서울특별시교육청,강서구,학원,3000016283,유씨오홍수학학원,20130201,20130201,개원,,,88,50,입시.검정 및 보습,보통교과,보습/,보습,,Y,N,07640,서울특별시 강서구 강서로45길 49-10,/ 2층 (내발산동),20200830005523
B10,서울특별시교육청,강서구,학원,3000035900,유인어스학원,20191223,20191223,개원,,,820,135,입시.검정 및 보습,보통교과,보습·논술/,보습·논술,,Y,N,07632,서울특별시 강서구 강서로 327,/ 4층 일부 (내발산동/ 원영빌딩),20200830005523
B10,서울특별시교육청,강서구,학원,19786,유키즈보습학원,20080229,20080229,개원,,,70,72,입시.검정 및 보습,보통교과,보습/,보습,,N,N,157910,서울특별시 강서구 곰달래로22길 35,4 5층 (화곡동),20200830005523
B10,서울특별시교육청,강서구,학원,3000023640,윤선생아이지에스이아카데미(IGSE Academy)마곡학원,20150707,20150707,개원,,,65,76,입시.검정 및 보습,보통교과,,보습·논술,,Y,N,157210,서울특별시 강서구 마곡중앙5로 81,/ 701호 (마곡동/ 에스비타운),20200830005523
B10,서울특별시교육청,강서구,학원,24306,윤선생영어숲방화학원,20090616,20090616,개원,,,72,32,입시.검정 및 보습,보통교과,보습/,보습,,Y,N,157847,서울특별시 강서구 양천로 85,/ 4층일부 (방화동/한빛산부인과의원),20200830005523
B10,서울특별시교육청,강서구,학원,3000025623,윤선생영어숲우장산학원,20160309,20160309,개원,,,101,70,입시.검정 및 보습,보통교과,보습/,보습,,Y,N,07681,서울특별시 강서구 강서로48길 33,/ 2층 (내발산동),20200830005523
B10,서울특별시교육청,강서구,학원,27815,윤선생영어숲화곡남부학원,20100308,20100308,개원,,,30,70,입시.검정 및 보습,보통교과,보습/,보습,,N,,157866,서울특별시 강서구 까치산로12길 8-16,외1필지3층 (화곡동),20200830005523
B10,서울특별시교육청,강서구,학원,1000031929,윤정희피아노학원,19891213,19891213,개원,,,60,64,예능(대),예능(중),음악/,음악,,N,,157855,서울특별시 강서구 방화대로37길 35,현대아파트 상가301호 (방화동),20200830005523
B10,서울특별시교육청,강서구,학원,1000031951,율뮤직아카데미학원,19890617,19890617,개원,,,49,80,예능(대),예능(중),음악/,음악,,Y,N,07552,서울특별시 강서구 양천로66길 6,/ 삼성한사랑아파트 생활편익시설 203호/ 204호 (등촌동/ 삼성한사랑아파트),20200830005523
B10,서울특별시교육청,강서구,학원,3000033828,으뜸씨앗학원,20190228,20190228,개원,,,100,50,입시.검정 및 보습,보통교과,보습/,보습,,Y,N,07587,서울특별시 강서구 공항대로41길 66,/ 312~317호 (등촌동/ 세신등촌종합상가),20200830005523
B10,서울특별시교육청,강서구,학원,8328,은혜간호조무사학원,20050218,20050218,개원,,,360,73,직업기술,간호보조기술,간호조무사/,간호조무사,,Y,N,07715,서울특별시 강서구 화곡로 162,/ 4층/ 5층 (화곡동),20200830005523
B10,서울특별시교육청,강서구,학원,1000034150,음악나라음악학원,19981027,19981027,개원,,,18,80,예능(대),예능(중),음악/,음악,,Y,N,157930,서울특별시 강서구 공항대로41길 66,/ 504/505호 (등촌동/세신종합상가),20200830005523
B10,서울특별시교육청,강서구,학원,27885,의사대염경캠퍼스학원,20100312,20100312,개원,,,60,77,입시.검정 및 보습,보통교과,보습/,보습,,Y,N,157798,서울특별시 강서구 양천로69길 58 ,염창동아아파트상가 201/202호(염창동),20200830005523
B10,서울특별시교육청,강서구,학원,3000025491,의심을확신으로바꾸는강의용수학학원,20160226,20160226,개원,,,40,70,입시.검정 및 보습,보통교과,,보습,,Y,N,07651,서울특별시 강서구 강서로 348,/ 상가1동 415/416호 (내발산동/ 우장산힐스테이트),20200830005523
B10,서울특별시교육청,강서구,학원,3000023713,이-챕터스마곡영어학원,20150713,20150713,개원,,,105,35,입시.검정 및 보습,보통교과,,보습,,Y,N,157210,서울특별시 강서구 마곡중앙5로 81,/ 905호 (마곡동/ 에스비타운),20200830005523
B10,서울특별시교육청,강서구,학원,3000024761,이람학원,20151130,20151130,개원,,,528,150,종합(대),,보습·논술/진학상담지도/,,,Y,N,07635,서울특별시 강서구 수명로 68-23,/ 5층 (내발산동),20200830005523
B10,서울특별시교육청,강서구,학원,1000030060,이레음악학원,19790903,19790903,개원,,,30,30,예능(대),예능(중),,음악,,,N,07667,서울특별시 강서구 등촌로51길 35,(등촌동),20200830005523
B10,서울특별시교육청,강서구,학원,5337,이룸독서실,20040628,20040628,개원,,,70,70,독서실,독서실,독서실(유아/초·중·고)/,독서실(유아/초·중·고),,Y,N,157916,서울특별시 강서구 화곡로59길 33,3층 (화곡동),20200830005523
B10,서울특별시교육청,강서구,학원,3000024821,이룸플러스학원,20151207,20151207,개원,,,78,77,입시.검정 및 보습,보통교과,보습/,보습,,Y,N,07711,서울특별시 강서구 화곡로13길 28,/ 3층 일부 (화곡동),20200830005523
B10,서울특별시교육청,강서구,학원,17194,이명수색소폰학원,20070510,20070510,개원,,,5,5,기예(대),기예(중),실용음악(성악)/,실용음악(성악),,Y,N,07950,서울특별시 양천구 등촌로 198,/ 2층일부 (목동),20200830005523
B10,서울특별시교육청,강서구,학원,6820,이보영의토킹클럽등촌학원,20041027,20041027,개원,,,40,84,입시.검정 및 보습,보통교과,,보습,,Y,N,07668,서울특별시 강서구 등촌로39길 6,/ 3층2호 (등촌동),20200830005523
B10,서울특별시교육청,강서구,학원,7581,이보영의토킹클럽마곡1/방화학원,20041230,20041230,개원,,,76,89,입시.검정 및 보습,보통교과,보습/,보습,,Y,N,157210,서울특별시 강서구 마곡중앙5로 81,/ 에스비타운 808호 (마곡동),20200830005523
B10,서울특별시교육청,강서구,학원,12760,이비와이(EBY)토킹클럽어학원,20060217,20060217,개원,,,50,163,국제화,외국어,,실용외국어(유아/초·중·고),,Y,N,157280,서울특별시 강서구 강서로 300,/ 4층 (내발산동/강서농협),20200830005523
B10,서울특별시교육청,강서구,학원,3000032821,이산수학특화학원,20181022,20181022,개원,,,88,70,입시.검정 및 보습,보통교과,보습/,보습,,Y,N,07599,서울특별시 강서구 마곡중앙5로 81,/ 에스비타운 802호 (마곡동),20200830005523
B10,서울특별시교육청,강서구,학원,3000025465,이스토리아카데미학원,20160223,20160223,개원,,,45,89,입시.검정 및 보습,보통교과,보습/,보습,,Y,N,07599,서울특별시 강서구 마곡중앙5로 81,/ 에스비타운 508호 (마곡동),20200830005523
B10,서울특별시교육청,강서구,학원,3000018923,이아이이(EiE)어학원,20131226,20131224,개원,,,96,24,국제화,외국어,,실용외국어(유아/초·중·고),,Y,N,07546,서울특별시 강서구 양천로65길 17,/ 2층/ 3층 (염창동),20200830005523
B10,서울특별시교육청,강서구,학원,31195,이앤엠학원,20110125,20110125,개원,,,34,82,입시.검정 및 보습,보통교과,보습/,보습,,Y,N,157835,서울특별시 강서구 강서로 257,4층일부 (내발산동),20200830005523
B10,서울특별시교육청,강서구,학원,3000024891,이에이티영어학원,20151217,20151217,개원,,,40,84,입시.검정 및 보습,보통교과,보습/,보습,,Y,N,07705,서울특별시 강서구 강서로45가길 15,/ 3층 (화곡동),20200830005523
B10,서울특별시교육청,강서구,학원,23486,이엠베스트영수전문학원,20090317,20090317,개원,,,250,90,입시.검정 및 보습,보통교과,보습/,보습,,Y,N,07624,서울특별시 강서구 공항대로8길 17,/ 3층 (공항동),20200830005523
B10,서울특별시교육청,강서구,학원,3000025916,이엠피학원,20160408,20160408,개원,,,160,30,입시.검정 및 보습,보통교과,보습/,보습,,Y,N,07599,서울특별시 강서구 마곡중앙3로 74,/ 3층 (마곡동),20200830005523
B10,서울특별시교육청,강서구,학원,1000033588,이정순무용학원,19960308,19960308,개원,,,120,90,예능(대),예능(중),무용/,무용,,Y,N,157863,서울특별시 강서구 공항대로 553,2층일부 (염창동),20200830005523
B10,서울특별시교육청,강서구,학원,19710,이지수학보습학원,20080222,20080222,개원,,,10,25,입시.검정 및 보습,보통교과,보습/,보습,,N,,157930,서울특별시 강서구 공항대로41길 76,501호일부 (등촌동),20200830005523
B10,서울특별시교육청,강서구,학원,3000026067,이지스수학학원,20160511,20160511,개원,,,18,70,입시.검정 및 보습,보통교과,,보습,,Y,N,07599,서울특별시 강서구 방화대로 294,/ 마곡더블유타워 808/809호 (마곡동/ 마곡더블유타워),20200830005523
B10,서울특별시교육청,강서구,학원,1000033392,이지아이영어학원,19950810,19950810,개원,,,54,78,입시.검정 및 보습,보통교과,보습/,보습,,Y,N,157895,서울특별시 강서구 초록마을로 33,/ 3층 (화곡동/평강채씨첨정공파빌딩),20200830005523
B10,서울특별시교육청,강서구,학원,3000020131,이짱쌤학원,20140519,20140519,개원,,,40,45,입시.검정 및 보습,보통교과,보습/,보습,,Y,N,07638,서울특별시 강서구 강서로45길 92-32,/ 2층 (내발산동),20200830005523
B10,서울특별시교육청,강서구,학원,3000019711,이카루스학원,20140401,20140401,개원,,,144,100,입시.검정 및 보습,보통교과,,보습·논술,,Y,N,157937,서울특별시 강서구 수명로 74,/ 601호 (내발산동/발산시티타워),20200830005523
B10,서울특별시교육청,강서구,학원,3000036003,이케이영어전문학원,20200107,20200107,개원,,,32,64,입시.검정 및 보습,보통교과,,보습,,Y,N,07639,서울특별시 강서구 강서로 279,/ 4층 일부 (내발산동),20200830005523
B10,서울특별시교육청,강서구,학원,3000024576,이투스24/7학원,20151111,20151111,개원,,,610,72,입시.검정 및 보습,보통교과,보습/,보습,,Y,N,07651,서울특별시 강서구 강서로 348,/ 우장산힐스테이트 상가1동 207호 (내발산동/ 우장산힐스테이트),20200830005523
B10,서울특별시교육청,강서구,학원,1000032157,이화동산음악학원,19900307,19900226,개원,,,456,42,예능(대),예능(중),음악/,음악,,N,,157873,서울특별시 강서구 화곡로27가길 49 (),,20200830005523
B10,서울특별시교육청,강서구,학원,25720,인성학원,20091001,20091001,개원,,,134,58,입시.검정 및 보습,보통교과,,보습,,Y,N,07715,서울특별시 강서구 화곡로26가길 32,/ 2~3층 (화곡동),20200830005523
B10,서울특별시교육청,강서구,학원,3000027265,인스타학원,20161014,20161014,개원,,,120,97,입시.검정 및 보습,보통교과,,보습·논술,,Y,N,07632,서울특별시 강서구 강서로 313,/ 2층 (내발산동),20200830005523
B10,서울특별시교육청,강서구,학원,3000012069,일등급학원,20110919,20110919,개원,,,36,88,입시.검정 및 보습,보통교과,보습/,보습,,Y,N,157863,서울특별시 강서구 양천로 658,/ 6층 일부 (염창동/ 양화진빌딩),20200830005523
B10,서울특별시교육청,강서구,학원,26808,일등급해법학원,20091211,20091211,개원,,,24,72,입시.검정 및 보습,보통교과,보습/,보습,,Y,N,157806,서울특별시 강서구 허준로 16,3층 (가양동),20200830005523
B10,서울특별시교육청,강서구,학원,19181,일륜학원,20071227,20071227,개원,,,80,75,입시.검정 및 보습,보통교과,보습/,보습,,Y,N,157866,서울특별시 강서구 화곡로 232,3층 (화곡동),20200830005523
B10,서울특별시교육청,강서구,학원,1000034406,일프로보습학원,20000320,20000320,개원,20170201,20170801,35,150,입시.검정 및 보습,보통교과,보습·논술/,보습·논술,,Y,N,157280,서울특별시 강서구 강서로 304,4층 (내발산동),20200830005523
B10,서울특별시교육청,강서구,학원,3000035190,잇올스파르타강서독학관리학원,20190909,20190910,개원,,,1584,47,입시.검정 및 보습,보통교과,보습·논술/,보습·논술,,Y,N,07806,서울특별시 강서구 마곡중앙4로 74,/ 이웰메디파크 503호/504호/505호 일부 (마곡동),20200830005523
B10,서울특별시교육청,강서구,학원,3000035179,잇올스파르타프리미엄관리형독서실,20190909,20190909,개원,,,492,93,독서실,독서실,독서실(유아/초·중·고)/,독서실(유아/초·중·고),,Y,N,07806,서울특별시 강서구 마곡중앙4로 74,/ 이웰메디파크 505호일부/ 506호~509호 (마곡동),20200830005523
B10,서울특별시교육청,강서구,학원,15991,잉글리쉬무무내발산학원,20070117,20070117,개원,,,160,40,입시.검정 및 보습,보통교과,보습/,보습,,N,N,07680,서울특별시 강서구 강서로 316,/ 4층 (내발산동/ 창우빌딩),20200830005523
B10,서울특별시교육청,강서구,학원,21505,잉글리쉬무무마곡수명산보습학원,20080807,20080807,개원,,,30,86,입시.검정 및 보습,보통교과,보습/,보습,,N,N,157937,서울특별시 강서구 수명로 80,501동 502호(내발산동 베스트프라자빌딩),20200830005523
B10,서울특별시교육청,강서구,학원,8327,잉글리쉬플래너학원,20050218,20050218,개원,,,70,187,입시.검정 및 보습,보통교과,보습/,보습,,Y,N,157860,서울특별시 강서구 양천로73길 33,3 4층 (염창동),20200830005523
B10,서울특별시교육청,강서구,학원,3000027822,자비애학원,20161220,20161221,개원,,,105,50,입시.검정 및 보습,보통교과,보습/,보습,,Y,N,07681,서울특별시 강서구 우장산로2길 21,/ 3층 (내발산동),20200830005523
B10,서울특별시교육청,강서구,학원,15264,장이석영어학원,20061114,20061114,개원,,,20,154,입시.검정 및 보습,보통교과,보습/,보습,,Y,N,07638,서울특별시 강서구 강서로47나길 6,/ 2층 (내발산동),20200830005523
B10,서울특별시교육청,강서구,학원,9874,전상준극강영어학원,20050507,20050507,개원,,,90,61,입시.검정 및 보습,보통교과,보습/,보습,,Y,N,157930,서울특별시 강서구 공항대로41길 50,/ 701/702/703호 (등촌동),20200830005523
B10,서울특별시교육청,강서구,학원,14396,정상플러스학원,20060728,20060728,개원,,,100,60,입시.검정 및 보습,보통교과,보습/,보습,,Y,N,07545,서울특별시 강서구 양천로67길 15,/ 3층 일부 (염창동),20200830005523
B10,서울특별시교육청,강서구,학원,1000033636,정석사관학원,19960410,19960410,개원,,,308,70,입시.검정 및 보습,보통교과,보습·논술/,보습·논술,,Y,N,157850,서울특별시 강서구 양천로14길 52,2층 (방화동),20200830005523
B10,서울특별시교육청,강서구,학원,14444,정석수리학원,20060802,20060802,개원,,,94,48,입시.검정 및 보습,보통교과,보습/,보습,,Y,N,157835,서울특별시 강서구 강서로45길 46,외1필지13번지 (내발산동),20200830005523
B10,서울특별시교육청,강서구,학원,1000031819,정석학원,19890410,19890410,개원,,,81,82,입시.검정 및 보습,보통교과,보습/,보습,,N,N,07759,서울특별시 강서구 곰달래로31길 15,/ 디헤리움 201호 (화곡동),20200830005523
B10,서울특별시교육청,강서구,학원,1000034336,정음악학원,19991115,19991115,개원,,,36,80,예능(대),예능(중),음악/,음악,,Y,N,157857,서울특별시 강서구 방화대로50길 7,대림A상가 2층201~203 (방화동),20200830005523
B10,서울특별시교육청,강서구,학원,18036,정이안영어학원,20070816,20070816,개원,,,110,70,입시.검정 및 보습,보통교과,보습/,보습,,Y,N,157930,서울특별시 강서구 공항대로41길 52,/ 5층일부 (등촌동/소나무한의원),20200830005523
B10,서울특별시교육청,강서구,학원,3000033119,제더스아카데미학원,20181130,20181130,개원,,,59,31,기타(대),기타(중),컴퓨터(소)/,컴퓨터(소),,Y,N,07798,서울특별시 강서구 마곡서로 133,/ 201호 일부/ 202호 (마곡동/ 마곡엠밸리7단지),20200830005523
B10,서울특별시교육청,강서구,학원,3000032702,제스트학원,20181002,20181002,개원,,,170,77,입시.검정 및 보습,보통교과,보습/,보습,,Y,N,07680,서울특별시 강서구 강서로48길 9,/ 2층 (내발산동),20200830005523
B10,서울특별시교육청,강서구,학원,21445,제이아트(J Art)음악학원,20080801,20080801,개원,,,20,44,예능(대),예능(중),음악/,음악,,Y,N,07635,서울특별시 강서구 수명로 76,/ 서울메디스테이트빌딩 702호 (내발산동),20200830005523
B10,서울특별시교육청,강서구,학원,13790,제이앤씨학원,20060526,20060526,개원,,,32,48,입시.검정 및 보습,보통교과,보습/,보습,,Y,N,157918,서울특별시 강서구 강서로45길 33,2층 (화곡동),20200830005523
B10,서울특별시교육청,강서구,학원,18222,제이앤영어전문학원,20070904,20070904,개원,,,24,70,입시.검정 및 보습,보통교과,보습/,보습,,Y,N,157280,서울특별시 강서구 강서로46길 39,2층 (내발산동),20200830005523
B10,서울특별시교육청,강서구,학원,3000034603,제이앤제이(J&J)댄스스포츠학원,20190614,20190614,개원,,,100,20,기예(대),기예(중),,댄스,,Y,N,07786,서울특별시 강서구 등촌로 21,/ 4층 (화곡동),20200830005523
B10,서울특별시교육청,강서구,학원,10987,제일외국어학원,20050819,20050819,개원,,,114,179,국제화,외국어,실용외국어(유아/초·중·고)/,실용외국어(유아/초·중·고),,Y,N,157863,서울특별시 강서구 공항대로65길 26,1층일부 2~3층 (염창동),20200830005523
B10,서울특별시교육청,강서구,학원,26875,제일학원,20091216,20091216,개원,,,150,46,입시.검정 및 보습,보통교과,보습/,보습,,Y,N,157861,서울특별시 강서구 양천로69길 19,2층일부 (염창동),20200830005523
B10,서울특별시교육청,강서구,학원,4374,제플린영어보습학원,20040406,20040406,개원,,,118,119,입시.검정 및 보습,보통교과,보습/,보습,,Y,N,157926,서울특별시 강서구 강서로45길 49-38,/ 3층 (화곡동/등용빌딩),20200830005523
B10,서울특별시교육청,강서구,학원,3000026412,젠큐브독서실,20160617,20160617,개원,,,194,97,독서실,독서실,,독서실(유아/초·중·고),,Y,N,07595,서울특별시 강서구 방화대로34길 92,/ 불해빌딩 402호 (방화동),20200830005523
B10,서울특별시교육청,강서구,학원,10898,조은미술학원,20050805,20050805,개원,,,50,58,예능(대),예능(중),미술/,미술,,Y,N,07722,서울특별시 강서구 까치산로4길 11,/ 2층 (화곡동),20200830005523
B10,서울특별시교육청,강서구,학원,3000016285,조이키즈학원,20130201,20130201,개원,,,60,60,입시.검정 및 보습,보통교과,보습/,보습,,Y,N,07782,서울특별시 강서구 곰달래로 168,/ 동연빌딩 2층 (화곡동),20200830005523
B10,서울특별시교육청,강서구,학원,1000033267,조태영음악학원,19950111,19950111,개원,,,20,60,예능(대),예능(중),음악/,음악,,Y,N,157850,서울특별시 강서구 양천로14길 78,3층 (방화동),20200830005523
B10,서울특별시교육청,강서구,학원,3000026264,종로학원하늘교육마곡학원,20160607,20160607,개원,,,320,50,입시.검정 및 보습,보통교과,보습·논술/,보습·논술,,Y,N,07599,서울특별시 강서구 방화대로 294,/ 마곡더블유타워 708호/ 709호 (마곡동),20200830005523
B10,서울특별시교육청,강서구,학원,24314,종로학원하늘교육수명학원,20090618,20090618,개원,,,98,30,입시.검정 및 보습,보통교과,보습/,보습,,Y,N,157937,서울특별시 강서구 수명로 68-11,발산타워801호 (내발산동),20200830005523
B10,서울특별시교육청,강서구,학원,21031,주니퍼실용음악학원,20080620,20080620,개원,,,102,34,예능(대),예능(중),,예능(중),,Y,N,157750,서울특별시 강서구 양천로 489,/ 상가동 301호/302호/303호 (가양동/ 가양우성아파트),20200830005523
B10,서울특별시교육청,강서구,학원,6490,주영보습학원,20021128,20021128,개원,,,188,86,입시.검정 및 보습,보통교과,보습/,보습,,Y,N,157836,서울특별시 강서구 등촌로39길 13,2층 (등촌동),20200830005523
B10,서울특별시교육청,강서구,학원,3000018100,쥴리아드음악학원,20130904,20130904,개원,,,40,47,예능(대),예능(중),음악/,음악,,Y,N,157280,서울특별시 강서구 강서로46길 47,/ 2층 (내발산동/동산빌딩),20200830005523
B10,서울특별시교육청,강서구,학원,3000017259,즐겨찾기컴퓨터학원,20100928,20100928,개원,,,170,72,직업기술,컴퓨터,컴퓨터(정보처리/통신기기/인터넷/소프트웨어)/,컴퓨터(정보처리/통신기기/인터넷/소프트웨어),,Y,N,07770,서울특별시 강서구 강서로17길 25,/ 7층 일부 (화곡동),20200830005523
B10,서울특별시교육청,강서구,학원,3000024890,지니위더스영어학원,20151217,20151217,개원,,,66,81,입시.검정 및 보습,보통교과,보습/,보습,,Y,N,07540,서울특별시 강서구 양천로75길 7,/ 유니빌딩 4층 (염창동),20200830005523
B10,서울특별시교육청,강서구,학원,1000034788,지니학원,20011116,20011116,개원,,,270,85,입시.검정 및 보습,보통교과,보습/,보습,,Y,N,157846,서울특별시 강서구 방화대로34길 96,/ 2층 (방화동/낙원빌딩),20200830005523
B10,서울특별시교육청,강서구,학원,3000012268,지앤비발산보습학원,20111018,20111018,개원,,,80,92,입시.검정 및 보습,보통교과,,보습,,Y,N,07632,서울특별시 강서구 강서로 327,/ 5층일부 (내발산동/ 원영빌딩),20200830005523
B10,서울특별시교육청,강서구,학원,3000024404,지앤비영어전문학원,20151026,20151026,개원,,,150,70,입시.검정 및 보습,보통교과,보습/,보습,,Y,N,07726,서울특별시 강서구 까치산로4길 50,/ 1층일부/ 2층 (화곡동),20200830005523
B10,서울특별시교육청,강서구,학원,12478,지평학원,20060116,20060116,개원,,,234,79,입시.검정 및 보습,보통교과,보습/,보습,,Y,N,07668,서울특별시 강서구 등촌로47길 8,/ 지평학원 2층 3층 (등촌동),20200830005523
B10,서울특별시교육청,강서구,학원,1000033439,지학보습학원,19950904,19950904,개원,,,132,283,입시.검정 및 보습,보통교과,보습/,보습,,Y,N,07748,서울특별시 강서구 곰달래로49길 41,/ 2층 (화곡동),20200830005523
B10,서울특별시교육청,강서구,학원,15215,짜요짜요중국어학원,20061113,20061113,개원,,,4,55,입시.검정 및 보습,보통교과,보습/,보습,,N,N,157918,서울특별시 강서구 강서로45다길21,2층(화곡동),20200830005523
B10,서울특별시교육청,강서구,학원,3000020812,차별과특별함학원,20140806,20140806,개원,,,330,111,입시.검정 및 보습,보통교과,보습/,보습,,Y,N,157855,서울특별시 강서구 방화대로37길 15,/ 상가동 201호~204호 (방화동/신동아아파트),20200830005523
B10,서울특별시교육청,강서구,학원,11247,차수학내발산학원,20050926,20050926,개원,,,40,83,입시.검정 및 보습,보통교과,보습/,보습,,Y,N,157831,서울특별시 강서구 강서로47길 25,2층 (내발산동),20200830005523
B10,서울특별시교육청,강서구,학원,11732,차수학영수전문학원,20051107,20051107,개원,,,110,40,입시.검정 및 보습,보통교과,보습/,보습,,Y,N,07542,서울특별시 강서구 양천로71길 54,/ 강변코아루 상가동 201호 (염창동),20200830005523
B10,서울특별시교육청,강서구,학원,14011,참빛독서실,20060623,20060623,개원,,,279,93,독서실,독서실,독서실(유아/초·중·고)/,독서실(유아/초·중·고),,Y,N,157837,서울특별시 강서구 등촌로 149,서강빌딩5층일부 (등촌동),20200830005523
B10,서울특별시교육청,강서구,학원,3000029337,참조은음악학원,20170629,20170629,개원,,,50,44,예능(대),예능(중),음악/,음악,,Y,N,07722,서울특별시 강서구 까치산로4길 11,/ 4층 (화곡동),20200830005523
B10,서울특별시교육청,강서구,학원,3000018917,창조의아침미술학원,20131220,20131220,개원,,,120,59,예능(대),예능(중),,미술,,Y,N,157280,서울특별시 강서구 강서로 308,/ 4층일부 (내발산동/신양빌딩),20200830005523
B10,서울특별시교육청,강서구,학원,3000031957,채움스피치학원,20180608,20180608,개원,,,76,25,기타(대),기타(중),,화술,,Y,N,07788,서울특별시 강서구 마곡서로 152,/ A동 308호/309호 (마곡동/ 두산더랜드타워),20200830005523
B10,서울특별시교육청,강서구,학원,1000034211,천년의미소미술학원,19990317,19990317,개원,,,140,200,예능(대),예능(중),,미술,,Y,N,157010,서울특별시 강서구 강서로 186,/ 3층 일부 (화곡동/동방약국),20200830005523
B10,서울특별시교육청,강서구,학원,3000017301,청담에이프릴어학원,20130522,20130522,개원,,,78,218,국제화,외국어,실용외국어(유아/초·중·고)/,실용외국어(유아/초·중·고),,Y,N,157930,서울특별시 강서구 공항대로 345,/ 3층 (등촌동),20200830005523
B10,서울특별시교육청,강서구,학원,1000032837,청록보습학원,19920221,19920221,개원,,,140,78,입시.검정 및 보습,보통교과,보습·논술/,보습·논술,,Y,N,157836,서울특별시 강서구 등촌로39가길 42,/ 2층 (등촌동/ 두보하이츠연립주택),20200830005523
B10,서울특별시교육청,강서구,학원,2876,청산학원,20030813,20030813,개원,20150925,20151008,2860,290,입시.검정 및 보습,보통교과,보습/,보습,,Y,N,07714,서울특별시 강서구 강서로 183,/ 대사빌딩 B동 1층일부/ 2층~5층(화곡동/대사AllPass학원) (화곡동),20200830005523
B10,서울특별시교육청,강서구,학원,29424,청암미술학원,20100728,20100728,개원,,,40,57,예능(대),예능(중),미술/,미술,,Y,N,157836,서울특별시 강서구 등촌로39길 17-7,2층 (등촌동),20200830005523
B10,서울특별시교육청,강서구,학원,6715,최강보습학원,20041022,20041022,개원,,,180,86,입시.검정 및 보습,보통교과,보습/,보습,,Y,N,157835,서울특별시 강서구 강서로45라길 18,2층 (내발산동),20200830005523
B10,서울특별시교육청,강서구,학원,3000012913,최강정예학원,20111226,20111226,개원,,,244,72,입시.검정 및 보습,보통교과,보습/,보습,,Y,N,157862,서울특별시 강서구 양천로 690,/ 호서빌딩 8층 (염창동/호서빌딩),20200830005523
B10,서울특별시교육청,강서구,학원,18655,최강해법보습학원,20071105,20071105,개원,,,36,26,입시.검정 및 보습,보통교과,보습/,보습,,Y,N,157884,서울특별시 강서구 가로공원로76길 73,3층일부 (화곡동),20200830005523
B10,서울특별시교육청,강서구,학원,16606,최효진무용학원,20070319,20070319,개원,,,50,40,예능(대),예능(중),무용/,무용,,N,,157010,서울특별시 강서구 강서로 242,/ 강서힐스테이트상가 4층4호/4층5호 (화곡동),20200830005523
B10,서울특별시교육청,강서구,학원,9440,추상미술학원,20040602,20040602,개원,,,30,57,예능(대),예능(중),미술/,미술,,Y,N,157840,서울특별시 강서구 양천로60길 60,2층일부 (등촌동),20200830005523
B10,서울특별시교육청,강서구,학원,3000030555,카이로스수학학원,20171213,20171213,개원,,,100,44,입시.검정 및 보습,보통교과,보습·논술/,보습·논술,,Y,N,07640,서울특별시 강서구 강서로45길 49-10,/ 3층 (내발산동),20200830005523
